*HDR 0000063 onsitebfservice_CA_20120709.csv 20120709
"2808","R8NFYDY","L00",20100727,20100705,"41JPN45  ","   ","M5V 2L1","649","31","N",,"20102264071   ",,,,,,,,"ONTARIO",
"7220","MJCW670","L00",20100727,20100705,"41JPN47  ","   ","L4W 5N9","649","31","N",,"20102264072   ",,,,,,,,"ONTARIO",
"9851","LKKZFDV","L00",20100727,20100705,"41JPN49  ","   ","N3S 7N8","649","31","N",,"20102264073   ",,,,,,,,"ONTARIO",
"2764","L3ABR9R","L00",20100727,20100630,"41JPNZV  ","   ","L5T 1S8","649","31","N",,"20102264063   ",,,,,,,,"ONTARIO",
"7659","L3ADC0C","L00",20100727,20100630,"41JPNZZ  ","   ","L4W 4Y9","649","31","N",,"20102264064   ",,,,,,,,"ONTARIO",
"7443","R838BH6","L00",20100727,20100630,"41JPNZ4  ","   ","L5M 6P3","649","31","N",,"20102264065   ",,,,,,,,"ONTARIO",
"6179","LKNBXLC","L00",20100727,20100704,"41JPN7H  ","   ","H4X 9Z9","649","31","N",,"20102264077   ",,,,,,,,"QUEBEC",
"7450","R90EMG1","L00",20100727,20100705,"41JPN7R  ","   ","E1E 4E1","649","31","N",,"20102264078   ",,,,,,,,"NEW BRUNSWICK",
"7450","R90EMG1","L00",20100727,20100704,"41JPN7R  ","   ","E1E 4E1","649","31","N",,"20102264079   ",,,,,,,,"NEW BRUNSWICK",
"7454","R91DPK8","L00",20100727,20100704,"41JPN96  ","   ","V9S 2H1","649","31","N",,"20102264080   ",,,,,,,,"BRITISH COLUMBIA",
"1951","L3NNL25","L00",20100727,20100629,"41JPPBK  ","   ","M3C 1K1","649","31","N",,"20102264081   ",,,,,,,,"ONTARIO",
"7434","R8DABMM","L00",20100727,20100629,"41JPPBL  ","   ","L4W 0A5","649","31","N",,"20102264082   ",,,,,,,,"ONTARIO",
"4319","R91RF89","L00",20100727,20100629,"41JPPCB  ","   ","V9B 4E2","649","32","N",,"20102264083   ",,,,,,,,"BRITISH COLUMBIA",
"6449","L3A1519","L00",20100727,20100629,"41JPPCT  ","   ","N5Z 2M7","649","31","N",,"20102264084   ",,,,,,,,"ONTARIO",
"6474","R83361D","L00",20100727,20100705,"41JPN6R  ","   ","M5A 1K7","649","31","N",,"20102264074   ",,,,,,,,"ONTARIO",
"9265","LKBWFRH","L00",20100727,20100705,"41JPN66  ","   ","L5W 0B3","649","31","N",,"20102264075   ",,,,,,,,"ONTARIO",
"6179","LKNBXLC","L00",20100727,20100705,"41JPN7H  ","   ","H4X 9Z9","649","31","N",,"20102264076   ",,,,,,,,"QUEBEC",
"7762","LVA4435","L00",20100727,20100629,"41JPPGK  ","   ","L4Z 3M6","649","31","N",,"20102264088   ",,,,,,,,"ONTARIO",
"8919","L3AAA6Z","L00",20100727,20100629,"41JPPGM  ","   ","B0P 1N0","649","31","N",,"20102264089   ",,,,,,,,"NOVA SCOTIA",
"7767","L3AAE9A","L00",20100727,20100629,"41JPPGP  ","   ","N3T 2T8","649","31","N",,"20102264090   ",,,,,,,,"ONTARIO",
"2537","R81R41N","L00",20100727,20100629,"41JPPGW  ","   ","N2L 3L3","649","31","N",,"20102264091   ",,,,,,,,"ONTARIO",
"8811","LKRNYG3","L00",20100727,20100629,"41JPPHG  ","   ","E1C 1H1","649","31","N",,"20102264092   ",,,,,,,,"NEW BRUNSWICK",
"8811","LKRNYG3","L00",20100727,20100628,"41JPPHG  ","   ","E1C 1H1","649","31","N",,"20102264093   ",,,,,,,,"NEW BRUNSWICK",
"9965","MJCHN87","L00",20100727,20100629,"41JPPHM  ","   ","H2Y 1H2","649","31","N",,"20102264094   ",,,,,,,,"QUEBEC",
"6474","R8CRWDL","L00",20100727,20100629,"41JPPHS  ","   ","M5J 2M4","649","31","N",,"20102264095   ",,,,,,,,"ONTARIO",
"6475","R8CPAKF","L00",20100727,20100629,"41JPPDN  ","   ","H4M 2P4","649","31","N",,"20102264085   ",,,,,,,,"QUEBEC",
"6234","MJFEP61","L00",20100727,20100629,"41JPPFR  ","   ","H3G 2W6","649","31","N",,"20102264086   ",,,,,,,,"QUEBEC",
"7664","L3B3647","L00",20100727,20100629,"41JPPFW  ","   ","V3G 1G5","649","31","N",,"20102264087   ",,,,,,,,"BRITISH COLUMBIA",
"2901","R856KP0","L00",20100727,20100628,"41JPPMK  ","   ","V4G 1M6","649","31","N",,"20102264099   ",,,,,,,,"BRITISH COLUMBIA",
"9265","LKPTBF4","L00",20100727,20100628,"41JPPMN  ","   ","M3B 2S7","649","31","N",,"20102264100   ",,,,,,,,"ONTARIO",
"9265","LKPTBF4","L00",20100727,20100627,"41JPPMN  ","   ","M3B 2S7","649","31","N",,"20102264101   ",,,,,,,,"ONTARIO",
"8744","L3BR241","L00",20100727,20100628,"41JPPNC  ","   ","L9T 0H9","649","31","N",,"20102264102   ",,,,,,,,"ONTARIO",
"7673","L3AAF5L","L00",20100727,20100628,"41JPPND  ","   ","M3H 5T4","649","31","N",,"20102264103   ",,,,,,,,"ONTARIO",
"7659","L3ACK0E","L00",20100727,20100628,"41JPPNL  ","   ","T2P 0B4","649","31","N",,"20102264104   ",,,,,,,,"ALBERTA",
"7440","L3AVT9L","L00",20100727,20100628,"41JPPNS  ","   ","L2V 5A8","649","31","N",,"20102264105   ",,,,,,,,"ONTARIO",
"4389","R80D9A1","L00",20100727,20100628,"41JPPNT  ","   ","G1V 4W2","649","31","N",,"20102264106   ",,,,,,,,"QUEBEC",
"6474","R8RNMAL","L00",20100727,20100629,"41JPPH5  ","   ","L4W 4V9","649","31","N",,"20102264096   ",,,,,,,,"ONTARIO",
"7665","L3ABW0Y","L00",20100727,20100629,"41JPPJB  ","   ","M5H 3R3","649","31","N",,"20102264097   ",,,,,,,,"ONTARIO",
"6474","L3BXN9E","L00",20100727,20100629,"41JPPJ3  ","   ","M5J 2M4","649","31","N",,"20102264098   ",,,,,,,,"ONTARIO",
"7665","L3C4075","L00",20100727,20100628,"41JPPPG  ","   ","L7L 5Z1","649","31","N",,"20102264110   ",,,,,,,,"ONTARIO",
"7417","R8ZEEM7","L00",20100727,20100628,"41JPPPM  ","   ","L4V 1M6","649","31","N",,"20102264111   ",,,,,,,,"ONTARIO",
"9625","MJDA677","L00",20100727,20100628,"41JPPP4  ","   ","R3B 2B2","649","31","N",,"20102264112   ",,,,,,,,"MANITOBA",
"2767","R8YCEB1","SY1",20100727,20100707,"41JPPQQ  ","   ","L4Z 4E7","649","31","N",,"20102264113   ",,,,,,,,"ONTARIO",
"7479","MJ16760","L00",20100727,20100628,"41JPPRH  ","   ","H3B 4W5","649","31","N",,"20102264114   ",,,,,,,,"QUEBEC",
"7515","MJ00444","L00",20100727,20100628,"41JPPRQ  ","   ","J0K 1A0","649","31","N",,"20102264115   ",,,,,,,,"QUEBEC",
"7360","MJDX330","L00",20100727,20100628,"41JPPSG  ","   ","T8L 2T3","649","31","N",,"20102264116   ",,,,,,,,"ALBERTA",
"7453","LV0055X","L00",20100727,20100628,"41JPPSY  ","   ","J7V 9M1","649","31","N",,"20102264117   ",,,,,,,,"QUEBEC",
"7658","L3AAE7L","L00",20100727,20100628,"41JPPN3  ","   ","G1N 4L4","649","31","N",,"20102264107   ",,,,,,,,"QUEBEC",
"7658","L3AAE7L","L00",20100727,20100627,"41JPPN3  ","   ","G1N 4L4","649","31","N",,"20102264108   ",,,,,,,,"QUEBEC",
"8810","LKBHHNW","L00",20100727,20100701,"41JPPN8  ","   ","G6P 1G8","649","31","N",,"20102264109   ",,,,,,,,"QUEBEC",
"8910","MJ04206","L00",20100727,20100628,"41JPPVW  ","   ","M2P 2B7","649","31","N",,"20102264121   ",,,,,,,,"ONTARIO",
"7763","L3AAD6V","L00",20100727,20100628,"41JPPV3  ","   ","M3C 1L9","649","31","N",,"20102264122   ",,,,,,,,"ONTARIO",
"7763","L3AAD6V","L00",20100727,20100627,"41JPPV3  ","   ","M3C 1L9","649","31","N",,"20102264123   ",,,,,,,,"ONTARIO",
"6475","L3C2691","L00",20100727,20100628,"41JPPWY  ","   ","L3X 2A5","649","31","N",,"20102264124   ",,,,,,,,"ONTARIO",
"2082","R8EXEB3","L00",20100727,20100628,"41JPPYC  ","   ","J7C 2N8","649","31","N",,"20102264125   ",,,,,,,,"QUEBEC",
"6475","L3AHR2Z","L00",20100727,20100628,"41JPPYM  ","   ","E3B 5N5","649","31","N",,"20102264126   ",,,,,,,,"NEW BRUNSWICK",
"7663","L3G9798","L00",20100727,20100628,"41JPPYN  ","   ","L3R 4H8","649","31","N",,"20102264127   ",,,,,,,,"ONTARIO",
"6305","LKKKFXB","L00",20100727,20100628,"41JPPYR  ","   ","L5R 4A1","649","31","N",,"20102264128   ",,,,,,,,"ONTARIO",
"7360","MJDX330","L00",20100727,20100628,"41JPPS3  ","   ","T8L 2T3","649","31","N",,"20102264118   ",,,,,,,,"ALBERTA",
"1952","L3PX764","L00",20100727,20100628,"41JPPS8  ","   ","H9R 4L6","649","31","N",,"20102264119   ",,,,,,,,"QUEBEC",
"7661","L3AAA4G","L00",20100727,20100628,"41JPPVC  ","   ","L3R 0E7","649","31","N",,"20102264120   ",,,,,,,,"ONTARIO",
"7450","R907HV3","L00",20100727,20100630,"41JPP2P  ","   ","H3A 2K6","649","31","N",,"20102264133   ",,,,,,,,"QUEBEC",
"8811","LKCLHRF","L00",20100727,20100630,"41JPP2T  ","   ","L3R 0X1","649","31","N",,"20102264134   ",,,,,,,,"ONTARIO",
"6475","R8F3736","L00",20100727,20100630,"41JPP47  ","   ","V5S 1Z7","649","31","N",,"20102264136   ",,,,,,,,"BRITISH COLUMBIA",
"6475","R8F3736","L00",20100727,20100629,"41JPP47  ","   ","V5S 1Z7","649","31","N",,"20102264137   ",,,,,,,,"BRITISH COLUMBIA",
"6072","LKAXZKY","L00",20100727,20100629,"41JPP6P  ","   ","T2P 2Z1","649","31","N",,"20102264138   ",,,,,,,,"ALBERTA",
"6475","L3AGZ1W","L00",20100727,20100629,"41JPP6R  ","   ","N6A 4P9","649","31","N",,"20102264139   ",,,,,,,,"ONTARIO",
"6475","R846CGR","L00",20100727,20100719,"41JPPYY  ","   ","M5A 1K7","649","31","N",,"20102264129   ",,,,,,,,"ONTARIO",
"2765","L3AMF1Z","L00",20100727,20100629,"41JPP9P  ","   ","N8W 5H8","649","31","N",,"20102264143   ",,,,,,,,"ONTARIO",
"7459","R9153AR","L00",20100727,20100630,"41JPP94  ","   ","M5V 2L3","649","31","N",,"20102264144   ",,,,,,,,"ONTARIO",
"2768","R8KVKN9","L00",20100727,20100629,"41JPP96  ","   ","L5T 1W8","649","31","N",,"20102264145   ",,,,,,,,"ONTARIO",
"7360","MJHF820","L00",20100727,20100701,"41JPQBJ  ","   ","R3T 5Y3","649","31","N",,"20102264147   ",,,,,,,,"MANITOBA",
"2373","L341B75","L00",20100727,20100625,"41JPQB2  ","   ","R2R 1V1","649","31","N",,"20102264148   ",,,,,,,,"MANITOBA",
"7762","LVB0161","L00",20100727,20100625,"41JPQCK  ","   ","L6T 1A1","649","31","N",,"20102264149   ",,,,,,,,"ONTARIO",
"7268","MJTZ691","L00",20100727,20100625,"41JPQCL  ","   ","L7L 6A4","649","31","N",,"20102264150   ",,,,,,,,"ONTARIO",
"7674","LV176KT","L00",20100727,20100629,"41JPP6W  ","   ","V7X 1M9","649","31","N",,"20102264140   ",,,,,,,,"BRITISH COLUMBIA",
"6138","LKPNFFV","L00",20100727,20100630,"41JPP8T  ","   ","T6J 0R5","649","31","N",,"20102264141   ",,,,,,,,"ALBERTA",
"7675","L3AAN1A","L00",20100727,20100625,"41JPQDP  ","   ","L6X 4G3","649","31","N",,"20102264154   ",,,,,,,,"ONTARIO",
"2767","R8YCEF4","SY1",20100727,20100625,"41JPQD9  ","   ","L4Z 4E7","649","32","N",,"20102264156   ",,,,,,,,"ONTARIO",
"7057","MJ01834","L00",20100727,20100630,"41JPQFF  ","   ","M5G 1X6","649","31","N",,"20102264157   ",,,,,,,,"ONTARIO",
"7057","MJ01834","L00",20100727,20100629,"41JPQFF  ","   ","M5G 1X6","649","31","N",,"20102264158   ",,,,,,,,"ONTARIO",
"7450","R90EMFM","L00",20100727,20100625,"41JPQF8  ","   ","E2A 1M9","649","31","N",,"20102264159   ",,,,,,,,"NEW BRUNSWICK",
"7763","L3A2701","L00",20100727,20100624,"41JPQJC  ","   ","L5N 8L9","649","31","N",,"20102264160   ",,,,,,,,"ONTARIO",
"9265","LKGRAX9","L00",20100727,20100629,"41JPQJY  ","   ","T4S 1A1","649","31","N",,"20102264161   ",,,,,,,,"ALBERTA",
"4063","R8KWWXL","L00",20100727,20100625,"41JPQCV  ","   ","N2L 5R9","649","31","N",,"20102264151   ",,,,,,,,"ONTARIO",
"7373","MJ21674","L00",20100727,20100625,"41JPQDG  ","   ","H2Y 2G1","649","31","N",,"20102264152   ",,,,,,,,"QUEBEC",
"8741","L3BD425","L00",20100727,20100625,"41JPQDM  ","   ","R0C 2Z0","649","31","N",,"20102264153   ",,,,,,,,"MANITOBA",
"7454","LV02061","L00",20100727,20100624,"41JPQLB  ","   ","V7R 1W4","649","31","N",,"20102264165   ",,,,,,,,"BRITISH COLUMBIA",
"4063","R8BPBZM","L00",20100727,20100624,"41JPQLM  ","   ","L6S 6E6","649","31","N",,"20102264166   ",,,,,,,,"ONTARIO",
"8896","L3A9372","L00",20100727,20100624,"41JPQL2  ","   ","L2E 2P2","649","31","N",,"20102264167   ",,,,,,,,"ONTARIO",
"8896","L3AAE0Y","L00",20100727,20100624,"41JPQL5  ","   ","M4W 3P7","649","31","N",,"20102264168   ",,,,,,,,"ONTARIO",
"2901","R88P58A","L00",20100727,20100624,"41JPQMN  ","   ","M5H 3H1","649","31","N",,"20102264169   ",,,,,,,,"ONTARIO",
"7663","L3AAP8C","L00",20100727,20100624,"41JPQMS  ","   ","K1S 0L5","649","31","N",,"20102264170   ",,,,,,,,"ONTARIO",
"4063","L3ABG3W","L00",20100727,20100624,"41JPQNK  ","   ","L9K 1S1","649","31","N",,"20102264171   ",,,,,,,,"ONTARIO",
"2007","L38G3C4","L00",20100727,20100624,"41JPQNW  ","   ","L3R 4H8","649","31","N",,"20102264172   ",,,,,,,,"ONTARIO",
"6458","L3E7900","L00",20100727,20100624,"41JPQJZ  ","   ","M5C 2V6","649","31","N",,"20102264162   ",,,,,,,,"ONTARIO",
"6458","L3ABR8A","L00",20100727,20100624,"41JPQJ9  ","   ","L5L 2C7","649","31","N",,"20102264163   ",,,,,,,,"ONTARIO",
