*HDR 0000063 Manual_Approval_Types_20120709.csv 20120709
"20102266396","INFO"
"20102266401","INFO"
"20102266408","INFO"
"20102266409","INFO"
"20102266410","INFO"
"20102266425","INFO"
"20102266436","INFO"
"20102266437","INFO"
"20102266447","INFO"
"20102266456","INFO"
"20102266458","INFO"
"20102266460","INFO"
"20102266479","INFO"
"20102266481","RB1 ISC"
"20102266482","INFO"
"20102266485","INFO"
"20102266486","INFO"
"20102266487","INFO"
"20102266488","INFO"
"20102266493","INFO"
"20102266506","INFO"
"20102266534","INFO"
"20102266565","INFO"
"20102266585","INFO"
"20102266586","INFO"
"20102266594","INFO"
"20102266612","INFO"
"20102266623","RB1 ISC"
"20102266641","INFO"
"20102266654","INFO"
"20102266658","INFO"
"20102266661","BN1 ISC"
"20102266667","INFO"
"20102266668","INFO"
"20102266670","INFO"
"20102266676","INFO"
"20102266677","INFO"
"20102266678","INFO"
"20102266699","INFO"
"20102266700","INFO"
"20102266714","INFO"
"20102266717","INFO"
"20102266722","INFO"
"20102266723","INFO"
"20102266747","INFO"
"20102266748","INFO"
"20102266749","INFO"
"20102266762","INFO"
"20102266774","INFO"
"20102267047","BN1 ISC"
"20102267921","RB1 ISC"
"20102269961","BN1 ISC"
"20102270449","BN1 ISC"
"20102270794","BN1 ISC"
"20102271016","SY1 ISC"
"20102271653","INFO"
"20102272476","SY1 ISC"
"20102272728","SY1 ISC"
"20102272961","SY1 ISC"
"20102273096","BN1 ISC"
"20102273951","BN1 ISC"
"20102273971","BN1 ISC"
"20102273987","BN1 ISC"
"20102273989","BN1 ISC"
"20102273990","BN1 ISC"
"20102274000","BN1 ISC"
"20102274025","BN1 ISC"
"20102274038","BN1 ISC"
"20102274065","BN1 ISC"
"20102274091","BN1 ISC"
"20102274094","BN1 ISC"
"20102274103","RB1 ISC"
"20102274239","RB1 ISC"
"20102274247","RB1 ISC"
"20102274254","RB1 ISC"
"20102274257","RB1 ISC"
"20102274266","RB1 ISC"
"20102274317","RB1 ISC"
"20102274939","BN1 ISC"
"20102275526","BN1 ISC"
"20102275604","BN1 ISC"
"20102276429","BLUEDESK"
"20102276430","BLUEDESK"
"20102276431","BLUEDESK"
"20102276432","BLUEDESK"
"20102276433","BLUEDESK"
"20102276434","BLUEDESK"
"20102276435","BLUEDESK"
"20102276436","BLUEDESK"
"20102276437","BLUEDESK"
"20102276438","BLUEDESK"
"20102276439","BLUEDESK"
"20102276440","BLUEDESK"
"20102276441","BLUEDESK"
"20102276442","BLUEDESK"
"20102276443","BLUEDESK"
"20102276444","BLUEDESK"
"20102276445","BLUEDESK"
"20102276446","BLUEDESK"
"20102276447","BLUEDESK"
"20102276448","BLUEDESK"
"20102276449","BLUEDESK"
"20102276450","BLUEDESK"
"20102276451","BLUEDESK"
"20102276452","BLUEDESK"
"20102276453","BLUEDESK"
"20102276454","BLUEDESK"
"20102276455","BLUEDESK"
"20102276456","BLUEDESK"
"20102276457","BLUEDESK"
"20102276458","BLUEDESK"
"20102276459","BLUEDESK"
"20102276460","BLUEDESK"
"20102276461","BLUEDESK"
"20102276462","BLUEDESK"
"20102276463","BLUEDESK"
"20102276464","BLUEDESK"
"20102276465","BLUEDESK"
"20102276466","BLUEDESK"
"20102276467","BLUEDESK"
"20102276468","BLUEDESK"
"20102276469","BLUEDESK"
"20102276470","BLUEDESK"
"20102276471","BLUEDESK"
"20102276472","BLUEDESK"
"20102276473","BLUEDESK"
"20102276474","BLUEDESK"
"20102276475","BLUEDESK"
"20102276476","BLUEDESK"
"20102276477","BLUEDESK"
"20102276478","BLUEDESK"
"20102276479","BLUEDESK"
"20102276480","BLUEDESK"
"20102276481","BLUEDESK"
"20102276482","BLUEDESK"
"20102276483","BLUEDESK"
"20102276484","BLUEDESK"
"20102276485","BLUEDESK"
"20102276486","BLUEDESK"
"20102276487","BLUEDESK"
"20102276488","BLUEDESK"
"20102276489","BLUEDESK"
"20102276490","BLUEDESK"
"20102276491","BLUEDESK"
"20102276492","BLUEDESK"
"20102276493","BLUEDESK"
"20102276494","BLUEDESK"
"20102276495","BLUEDESK"
"20102276496","BLUEDESK"
"20102276497","BLUEDESK"
"20102276498","BLUEDESK"
"20102276499","BLUEDESK"
"20102276500","BLUEDESK"
"20102276501","BLUEDESK"
"20102276502","BLUEDESK"
"20102276503","BLUEDESK"
"20102276504","BLUEDESK"
"20102276505","BLUEDESK"
"20102276506","BLUEDESK"
"20102276507","BLUEDESK"
"20102276508","BLUEDESK"
"20102276509","BLUEDESK"
"20102276510","BLUEDESK"
"20102276511","BLUEDESK"
"20102276512","BLUEDESK"
"20102276513","BLUEDESK"
"20102276514","BLUEDESK"
"20102276515","BLUEDESK"
"20102276516","BLUEDESK"
"20102276517","BLUEDESK"
"20102276518","BLUEDESK"
"20102276519","BLUEDESK"
"20102276520","BLUEDESK"
"20102276521","BLUEDESK"
"20102276522","BLUEDESK"
"20102276523","BLUEDESK"
"20102276524","BLUEDESK"
